id;x;y;z;type;burnt;;;;;;;;;;
D-10-4 X97;0,7;-0,81;-0,1;f;Y;;;;;;;;;;
D-10-4 X98;0,58;-0,83;-0,1;f ll prox;;;;;;;;;;;
D-10-4 X99;0,7;-0,86;-0,1;f;Y;;;;;;;;;;
D-10-5 X01;0,07;-0,7;-0,11;f ll prox;;;;;;;;;;;
D-10-5 X03;0,51;-0,28;-0,15;f ;;;;;;;;;;;
D-10-5 X04;0,63;-0,36;-0,15;f Crested bladelet dext;;;;;;;;;;;
D-10-5 X05;0,61;-0,2;-0,15;f ee;Y;;;;;;;;;;
D-10-5 X06;0,69;-0,24;-0,15;f ;;;;;;;;;;;
D-10-5 X07;0,7;-0,04;-0,16;f;Y;;;;;;;;;;
D-10-5 X08;0,78;-0,05;-0,16;f;;;;;;;;;;;
D-10-5 X09;0,64;-0,55;-0,12;f;Y;;;;;;;;;;
D-10-5 X10;0,88;-0,24;-0,15;eee;;;;;;;;;;;
D-10-5 X100;0,85;-0,83;-0,11;ee;;;;;;;;;;;
D-10-5 X101;0,84;-0,79;-0,11;Chunk;Y;;;;;;;;;;
D-10-5 X102;0,92;-0,9;-0,11;eee;;;;;;;;;;;
D-10-5 X103;1;-0,96;-0,11;Chunk;;;;;;;;;;;
D-10-5 X104;0,98;-0,87;-0,11;Chunk;;;;;;;;;;;
D-10-5 X105;0,6;-0,69;-0,12;f;Y;;;;;;;;;;
D-10-5 X106;0,81;-0,69;-0,12;ll;;;;;;;;;;;
D-10-5 X107;0,9;-0,68;-0,12;ee;;;;;;;;;;;
D-10-5 X108;0,92;-0,89;-0,11;eeelll;;;;;;;;;;;
D-10-5 X109;0,95;-0,68;-0,12;ll;;;;;;;;;;;
D-10-5 X11;0,09;-0,92;-0,11;f;Y;;;;;;;;;;
D-10-5 X110;0,99;-0,7;-0,12;f ll dist;;;;;;;;;;;
D-10-5 X111;0,99;-0,71;-0,12;Chunk;;;;;;;;;;;
D-10-5 X112;0,99;-0,74;-0,12;f ll prox;;;;;;;;;;;
D-10-5 X113;0,92;-1;-0,12;f;;;;;;;;;;;
D-10-5 X114;0,21;-0,25;-0,16;f;Y;;;;;;;;;;
D-10-5 X12;0,14;-0,85;-0,11;Prismatic core;;;;;;;;;;;
D-10-5 X13;0,35;-0,84;-0,11;f;Y;;;;;;;;;;
D-10-5 X14;0,34;-0,95;-0,11;f;;;;;;;;;;;
D-10-5 X15;0,31;-0,75;-0,11;f;Y;;;;;;;;;;
D-10-5 X16;0,85;-0,22;-0,16;f;;;;;;;;;;;
D-10-5 X17;0,92;-0,2;-0,16;ll;;;;;;;;;;;
D-10-5 X18;0,96;-0,14;-0,16;f;;;;;;;;;;;
D-10-5 X19;0,91;-0,04;-0,16;f;Y;;;;;;;;;;
D-10-5 X20;0,8;-0,23;-0,16;f;;;;;;;;;;;
D-10-5 X21;0,83;-0,32;-0,15;f;;;;;;;;;;;
D-10-5 X22;0,89;-0,33;-0,14;ee;;;;;;;;;;;
D-10-5 X23;0,04;-0,65;-0,11;Shatter;;;;;;;;;;;
D-10-5 X24;0,02;-0,55;-0,15;f;Y;;;;;;;;;;
D-10-5 X25;0,06;-0,61;-0,15;Chunk;;;;;;;;;;;
D-10-5 X26;0,1;-0,61;-0,15;f;;;;;;;;;;;
D-10-5 X27;0,02;-0,46;-0,15;ll;;;;;;;;;;;
D-10-5 X28;0,11;-0,45;-0,15;f;;;;;;;;;;;
D-10-5 X29;0,11;-0,42;-0,15;f Crested blade sen;;;;;;;;;;;
D-10-5 X30;0,08;-0,4;-0,15;f ;;;;;;;;;;;
D-10-5 X31;0,26;-0,42;-0,16;f;Y;;;;;;;;;;
D-10-5 X32;0,33;-0,44;-0,16;Chunk;;;;;;;;;;;
D-10-5 X33;0,3;-0,39;-0,16;f;;;;;;;;;;;
D-10-5 X34;0,94;-0,33;-0,13;f;Y;;;;;;;;;;
D-10-5 X35;0,96;-0,38;-0,13;f;;;;;;;;;;;
D-10-5 X36;0,99;-0,41;-0,13;Shatter;;;;;;;;;;;
D-10-5 X37;0,93;-0,43;-0,13;f;Y;;;;;;;;;;
D-10-5 X38;0,97;-0,23;-0,14;f;Y;;;;;;;;;;
D-10-5 X39;0,96;-0,46;-0,13;f;Y;;;;;;;;;;
D-10-5 X40;0,87;-0,43;-0,13;f;Y;;;;;;;;;;
D-10-5 X41;0,86;-0,47;-0,13;f;Y;;;;;;;;;;
D-10-5 X42;0,74;-0,42;-0,14;f;;;;;;;;;;;
D-10-5 X43;0,76;-0,4;-0,14;f;Y;;;;;;;;;;
D-10-5 X44;0,76;-0,38;-0,14;f ee dist;;;;;;;;;;;
D-10-5 X45;0,04;-0,28;-0,16;f eee prox;;;;;;;;;;;
D-10-5 X46;0,12;-0,28;-0,16;f;Y;;;;;;;;;;
D-10-5 X47;0,16;-0,27;-0,16;f;;;;;;;;;;;
D-10-5 X48;0,2;-0,26;-0,16;f ll mes;Y;;;;;;;;;;
D-10-5 X49;0,18;-0,17;-0,16;f;Y;;;;;;;;;;
D-10-5 X50;0,11;-0,15;-0,16;f;;;;;;;;;;;
D-10-5 X51;0,02;-0,16;-0,16;f;;;;;;;;;;;
D-10-5 X52;0,01;-0,06;-0,16;f;;;;;;;;;;;
D-10-5 X53;0,96;-0,59;-0,12;f;;;;;;;;;;;
D-10-5 X54;0,45;-0,58;-0,12;eee;Y;;;;;;;;;;
D-10-5 X55;0,94;-0,62;-0,12;e;;;;;;;;;;;
D-10-5 X56;0,92;-0,55;-0,12;f;Y;;;;;;;;;;
D-10-5 X57;0,85;-0,51;-0,13;f;Y;;;;;;;;;;
D-10-5 X58;0,76;-0,49;-0,13;Shatter;;;;;;;;;;;
D-10-5 X59;0,71;-0,52;-0,13;f;Y;;;;;;;;;;
D-10-5 X60;0,7;-0,48;-0,13;f;;;;;;;;;;;
D-10-5 X61;0,66;-0,4;-0,14;f;Y;;;;;;;;;;
D-10-5 X62;0,61;-0,4;-0,14;f;;;;;;;;;;;
D-10-5 X63;0,58;-0,44;-0,14;Shatter;Y;;;;;;;;;;
D-10-5 X64;0,44;-0,34;-0,15;f;;;;;;;;;;;
D-10-5 X65;0,43;-0,28;-0,15;f;;;;;;;;;;;
D-10-5 X66;0,43;-0,53;-0,14;f;Y;;;;;;;;;;
D-10-5 X67;0,42;-0,49;-0,14;f;;;;;;;;;;;
D-10-5 X68;0,4;-0,63;-0,13;eeelll;;;;;;;;;;;
D-10-5 X69;0,39;-0,93;-0,12;Shatter;;;;;;;;;;;
D-10-5 X70;0,39;-0,88;-0,12;f;Y;;;;;;;;;;
D-10-5 X71;0,4;-0,84;-0,12;f;Y;;;;;;;;;;
D-10-5 X72;0,41;-0,23;-0,14;f;Y;;;;;;;;;;
D-10-5 X73;0,54;-0,97;-0,12;f;;;;;;;;;;;
D-10-5 X74;0,48;-0,87;-0,12;f Gm lunate;Y;;;;;;;;;;
D-10-5 X75;0,46;-0,84;-0,12;f;;;;;;;;;;;
D-10-5 X76;0,5;-0,74;-0,12;f;;;;;;;;;;;
D-10-5 X77;0,52;-0,83;-0,12;f;;;;;;;;;;;
D-10-5 X78;0,53;-0,77;-0,12;f;;;;;;;;;;;
D-10-5 X79;0,6;-0,8;-0,11;l;;;;;;;;;;;
D-10-5 X80;0,63;-0,84;-0,11;Chunk;;;;;;;;;;;
D-10-5 X81;0,66;-0,89;-0,11;eell;;;;;;;;;;;
D-10-5 X82;0,69;-0,92;-0,11;el;;;;;;;;;;;
D-10-5 X83;0,77;-0,9;-0,11;f;Y;;;;;;;;;;
D-10-5 X84;0,56;-0,5;-0,14;f;;;;;;;;;;;
D-10-5 X85;0,61;-0,49;-0,14;f;Y;;;;;;;;;;
D-10-5 X86;0,66;-0,49;-0,13;Chunk;Y;;;;;;;;;;
D-10-5 X87;0,79;-0,58;-0,13;Chunk;;;;;;;;;;;
D-10-5 X88;0,64;-0,53;-0,13;f e;;;;;;;;;;;
D-10-5 X89;0,66;-0,59;-0,12;f;;;;;;;;;;;
D-10-5 X90;0,72;-0,61;-0,13;f;;;;;;;;;;;
D-10-5 X91;0,74;-0,55;-0,13;f;Y;;;;;;;;;;
D-10-5 X92;0,92;-0,61;-0,12;Shatter;;;;;;;;;;;
D-10-5 X93;0,99;-0,62;-0,12;ee;;;;;;;;;;;
D-10-5 X94;0,68;-0,45;-0,14;f;Y;;;;;;;;;;
D-10-5 X95;0,78;-0,95;-0,11;f;Y;;;;;;;;;;
D-10-5 X96;0,77;-0,92;-0,11;ee;;;;;;;;;;;
D-10-5 X97;0,73;-0,8;-0,11;f Chunk;Y;;;;;;;;;;
D-10-5 X98;0,76;-0,76;-0,11;f Chunk;Y;;;;;;;;;;
D-10-5 X99;0,76;-0,71;-0,11;f Chunk;Y;;;;;;;;;;
D-10-6 X01;0,75;-0,25;-0,13;Prismatic ll core;;;;;;;;;;;
D-10-6 X02;0,82;-0,83;-0,12;Prismatic core;Y;;;;;;;;;;
D-10-6 X03;0,99;-0,98;-0,14;f;Y;;;;;;;;;;
D-10-6 X04;0,98;-0,96;-0,14;f;;;;;;;;;;;
D-10-6 X05;0,81;-1;-0,11;Prismatic core;;;;;;;;;;;
D-10-6 X06;0,84;-0,97;-0,11;Decortication flake;;;;;;;;;;;
D-10-6 X07;0,84;-0,97;-0,11;f;;;;;;;;;;;
D-10-6 X08;0,8;-0,96;-0,11;f;;;;;;;;;;;
D-10-6 X09;0,79;-0,9;-0,12;eell;;;;;;;;;;;
D-10-6 X10;0,76;-0,92;-0,12;eee;;;;;;;;;;;
D-10-6 X100;0,4;-0,93;-0,15;Shatter;Y;;;;;;;;;;
D-10-6 X101;0,76;-0,44;-0,14;Chunk;Y;;;;;;;;;;
D-10-6 X102;0,79;-0,45;-0,15;eee;;;;;;;;;;;
D-10-6 X103;0,54;-0,4;-0,15;Crested blade;;;;;;;;;;;
D-10-6 X104;0,55;-0,31;-0,15;f;;;;;;;;;;;
D-10-6 X105;0,58;-0,34;-0,15;Shatter;;;;;;;;;;;
D-10-6 X106;0,45;-0,27;-0,16;f Gm lunate;Y;;;;;;;;;;
D-10-6 X107;0,76;-0,79;-0,13;f;;;;;;;;;;;
D-10-6 X108;0,76;-0,79;-0,13;f;;;;;;;;;;;
D-10-6 X109;0,76;-0,79;-0,13;f;;;;;;;;;;;
D-10-6 X11;0,11;-0,94;-0,13;f;;;;;;;;;;;
D-10-6 X110;0,75;-0,78;-0,13;R1 tra;;;;;;;;;;;
D-10-6 X111;0,75;-0,78;-0,13;f ll dist;;;;;;;;;;;
D-10-6 X112;0,75;-0,78;-0,13;f;;;;;;;;;;;
D-10-6 X113;0,81;-0,76;-0,13;f;Y;;;;;;;;;;
D-10-6 X114;0,8;-0,79;-0,13;Chunk;;;;;;;;;;;
D-10-6 X115;0,76;-0,83;-0,14;f;Y;;;;;;;;;;
D-10-6 X116;0,62;-0,93;-0,13;f;;;;;;;;;;;
D-10-6 X117;0,66;-0,98;-0,13;f;Y;;;;;;;;;;
D-10-6 X118;0,55;-0,77;-0,13;ee;;;;;;;;;;;
D-10-6 X119;0,6;-0,82;-0,13;f;Y;;;;;;;;;;
D-10-6 X12;0,02;-0,89;-0,13;f;Y;;;;;;;;;;
D-10-6 X120;0,53;-0,92;-0,13;Chunk;;;;;;;;;;;
D-10-6 X121;0,96;-0,63;-0,14;f;;;;;;;;;;;
D-10-6 X123;0,51;-0,7;-0,15;f;;;;;;;;;;;
D-10-6 X124;0,5;-0,63;-0,14;f;Y;;;;;;;;;;
D-10-6 X125;0,59;-0,55;-0,14;f;Y;;;;;;;;;;
D-10-6 X126;0,96;-0,69;-0,14;f ee;;;;;;;;;;;
D-10-6 X127;0,91;-0,68;-0,14;f;;;;;;;;;;;
D-10-6 X128;0,87;-0,64;-0,14;f;Y;;;;;;;;;;
D-10-6 X129;0,84;-0,71;-0,14;f;;;;;;;;;;;
D-10-6 X13;0,08;-0,87;-0,13;f;Y;;;;;;;;;;
D-10-6 X130;0,85;-0,71;-0,14;f;Y;;;;;;;;;;
D-10-6 X131;0,82;-0,67;-0,14;Chunk;;;;;;;;;;;
D-10-6 X132;0,8;-0,69;-0,14;f;;;;;;;;;;;
D-10-6 X133;0,73;-0,69;-0,14;f ee;;;;;;;;;;;
D-10-6 X134;0,73;-0,64;-0,14;f dist plunging bladelet;;;;;;;;;;;
D-10-6 X14;0,21;-0,93;-0,13;f;Y;;;;;;;;;;
D-10-6 X15;0,22;-0,88;-0,13;f;Y;;;;;;;;;;
D-10-6 X16;0,08;-0,77;-0,14;f;;;;;;;;;;;
D-10-6 X17;0,25;-0,78;-0,14;Chunk;;;;;;;;;;;
D-10-6 X18;0,16;-0,75;-0,14;f;;;;;;;;;;;
D-10-6 X19;0,15;-0,71;-0,14;f ll;;;;;;;;;;;
D-10-6 X20;0,95;-0,19;-0,16;f;;;;;;;;;;;
D-10-6 X21;0,86;-0,17;-0,16;f;;;;;;;;;;;
D-10-6 X22;0,83;-0,08;-0,17;f;Y;;;;;;;;;;
D-10-6 X23;0,95;-0,06;-0,17;ee;;;;;;;;;;;
D-10-6 X24;0,98;-0,03;-0,17;f;;;;;;;;;;;
D-10-6 X25;0,67;-0,18;-0,17;ll;;;;;;;;;;;
D-10-6 X26;0,74;-0,07;-0,17;lll;;;;;;;;;;;
D-10-6 X27;0,66;-0,09;-0,17;ee;;;;;;;;;;;
D-10-6 X28;0,91;-0,96;-0,13;f;;;;;;;;;;;
D-10-6 X29;0,86;-0,9;-0,13;f;;;;;;;;;;;
D-10-6 X30;0,72;-0,9;-0,11;f;Y;;;;;;;;;;
D-10-6 X31;0,68;-0,9;-0,13;f;;;;;;;;;;;
D-10-6 X32;0,69;-0,92;-0,13;f;Y;;;;;;;;;;
D-10-6 X34;0,69;-0,96;-0,13;f;Y;;;;;;;;;;
D-10-6 X35;0,6;-0,16;-0,17;l;;;;;;;;;;;
D-10-6 X36;0,52;-0,13;-0,17;f;;;;;;;;;;;
D-10-6 X37;0,53;-0,23;-0,16;ee;;;;;;;;;;;
D-10-6 X38;0,54;-0,2;-0,16;Chunk;;;;;;;;;;;
D-10-6 X39;0,24;-0,49;-0,16;eee;;;;;;;;;;;
D-10-6 X40;0,13;-0,43;-0,16;f;;;;;;;;;;;
D-10-6 X41;0,04;-0,4;-0,16;f;Y;;;;;;;;;;
D-10-6 X42;0,18;-0,36;-0,16;Chunk;;;;;;;;;;;
D-10-6 X43;0,98;-0,85;-0,13;Chunk;;;;;;;;;;;
D-10-6 X44;0,81;-0,9;-0,13;ll;;;;;;;;;;;
D-10-6 X45;0,82;-0,86;-0,13;Crust fragment !!!;;;;;;;;;;;
D-10-6 X46;0,77;-0,86;-0,12;ll;;;;;;;;;;;
D-10-6 X47;0,76;-0,87;-0,13;eee;;;;;;;;;;;
D-10-6 X48;0,75;-0,9;-0,13;f;Y;;;;;;;;;;
D-10-6 X49;0,73;-0,9;-0,13;Shatter;;;;;;;;;;;
D-10-6 X50;0,75;-0,88;-0,13;ll;;;;;;;;;;;
D-10-6 X51;0,75;-0,92;-0,13;l;;;;;;;;;;;
D-10-6 X52;0,66;-0,35;-0,15;ee;;;;;;;;;;;
D-10-6 X53;0,78;-0,33;-0,14;f e prox;;;;;;;;;;;
D-10-6 X54;0,77;-0,66;-0,14;Shatter;;;;;;;;;;;
D-10-6 X55;0,76;-0,35;-0,14;ee;;;;;;;;;;;
D-10-6 X56;0,99;-0,36;-0,14;Chunk;;;;;;;;;;;
D-10-6 X57;0,99;-0,44;-0,14;Chunk;Y;;;;;;;;;;
D-10-6 X58;0,68;-0,84;-0,13;f;Y;;;;;;;;;;
D-10-6 X59;0,75;-0,85;-0,14;f;Y;;;;;;;;;;
D-10-6 X60;0,8;-0,87;-0,13;f;Y;;;;;;;;;;
D-10-6 X61;0,84;-0,85;-0,13;f;Y;;;;;;;;;;
D-10-6 X62;0,09;-0,25;-0,17;f;Y;;;;;;;;;;
D-10-6 X63;0,13;-0,28;-0,17;f;Y;;;;;;;;;;
D-10-6 X64;0,17;-0,25;-0,17;Chunk;;;;;;;;;;;
D-10-6 X65;0,22;-0,39;-0,17;f;;;;;;;;;;;
D-10-6 X66;0,17;-0,33;-0,16;f;;;;;;;;;;;
D-10-6 X67;0,36;-0,41;-0,16;f;Y;;;;;;;;;;
D-10-6 X68;0,28;-0,36;-0,16;f;;;;;;;;;;;
D-10-6 X69;0,25;-0,75;-0,14;eee;;;;;;;;;;;
D-10-6 X70;0,86;-0,26;-0,15;f;Y;;;;;;;;;;
D-10-6 X71;0,67;-0,37;-0,15;f Gm lunate;Y;;;;;;;;;;
D-10-6 X72;0,64;-0,41;-0,15;f;Y;;;;;;;;;;
D-10-6 X73;0,7;-0,43;-0,15;f;Y;;;;;;;;;;
D-10-6 X74;0,75;-0,43;-0,15;Core;;;;;;;;;;;
D-10-6 X75;0,81;-0,46;-0,14;f;;;;;;;;;;;
D-10-6 X76;0,92;-0,45;-0,14;f;Y;;;;;;;;;;
D-10-6 X77;0,99;-0,43;-0,14;f ll mes;Y;;;;;;;;;;
D-10-6 X78;0,99;-0,46;-0,14;f;;;;;;;;;;;
D-10-6 X79;0,85;-0,87;-0,13;f;;;;;;;;;;;
D-10-6 X80;0,43;-0,74;-0,14;f;;;;;;;;;;;
D-10-6 X81;0,63;-0,26;-0,15;f;;;;;;;;;;;
D-10-6 X82;0,53;-0,75;-0,14;f;Y;;;;;;;;;;
D-10-6 X83;0,91;-0,53;-0,15;f;;;;;;;;;;;
D-10-6 X84;0,96;-0,54;-0,15;Chunk;Y;;;;;;;;;;
D-10-6 X85;0,91;-0,58;-0,14;f Chunk;Y;;;;;;;;;;
D-10-6 X86;0,7;-0,53;-0,14;f;;;;;;;;;;;
D-10-6 X87;0,98;-0,74;-0,14;eee;;;;;;;;;;;
D-10-6 X88;0,97;-0,73;-0,14;ee;;;;;;;;;;;
D-10-6 X89;0,89;-0,76;-0,14;f prox Crested blade sen;Y;;;;;;;;;;
D-10-6 X90;0,84;-0,69;-0,14;ee;;;;;;;;;;;
D-10-6 X91;0,82;-0,7;-0,14;Chunk;;;;;;;;;;;
D-10-6 X92;0,71;-0,83;-0,14;f;;;;;;;;;;;
D-10-6 X93;0,43;-0,62;-0,15;f;;;;;;;;;;;
D-10-6 X94;0,5;-0,65;-0,15;f;;;;;;;;;;;
D-10-6 X95;0,53;-0,6;-0,14;f;;;;;;;;;;;
D-10-6 X96;0,35;-0,58;-0,15;Chunk;Y;;;;;;;;;;
D-10-6 X97;0,52;-0,51;-0,15;f;;;;;;;;;;;
D-10-6 X98;0,38;-0,48;-0,16;Chunk;Y;;;;;;;;;;
D-10-6 X99;0,4;-0,82;-0,15;f ll mes;Y;;;;;;;;;;
D-10-7 X01;0,81;-0,17;-0,18;f;Y;;;;;;;;;;
D-10-7 X02;0,74;-0,13;-0,18;Chunk;Y;;;;;;;;;;
D-10-7 X03;0,77;-0,08;-0,18;f;;;;;;;;;;;
D-10-7 X04;0,74;-0,07;-0,19;f;Y;;;;;;;;;;
D-10-7 X05;0,25;-0,42;-0,17;ee;;;;;;;;;;;
D-10-7 X06;0,62;-0,38;-0,16;f;Y;;;;;;;;;;
D-10-7 X07;0,75;-0,18;-0,17;Crested bladelet dext;;;;;;;;;;;
D-10-7 X08;0,61;-0,43;-0,16;f;Y;;;;;;;;;;
D-10-7 X09;0,6;-0,49;-0,17;ee;Y;;;;;;;;;;
D-10-7 X10;0,58;-0,49;-0,17;f;;;;;;;;;;;
D-10-7 X100;0,14;-0,88;-0,14;f;Y;;;;;;;;;;
D-10-7 X101;0,38;-0,84;-0,15;f ll prox;;;;;;;;;;;
D-10-7 X102;0,97;-0,66;-0,15;f ll mes;;;;;;;;;;;
D-10-7 X103;0,9;-0,67;-0,15;Chunk;;;;;;;;;;;
D-10-7 X104;0,83;-0,69;-0,14;f;Y;;;;;;;;;;
D-10-7 X105;0,8;-0,78;-0,14;f;;;;;;;;;;;
D-10-7 X106;0,76;-0,69;-0,14;f;;;;;;;;;;;
D-10-7 X107;0,78;-0,72;-0,14;Chunk;;;;;;;;;;;
D-10-7 X108;0,77;-0,76;-0,14;Shatter;;;;;;;;;;;
D-10-7 X109;0,95;-0,58;-0,15;f;Y;;;;;;;;;;
D-10-7 X11;0,61;-0,51;-0,16;f;Y;;;;;;;;;;
D-10-7 X110;0,92;-0,58;-0,15;Shatter;;;;;;;;;;;
D-10-7 X111;0,9;-0,57;-0,15;f;Y;;;;;;;;;;
D-10-7 X112;0,88;-0,55;-0,15;f;Y;;;;;;;;;;
D-10-7 X113;0,85;-0,59;-0,14;f;Y;;;;;;;;;;
D-10-7 X114;0,85;-0,55;-0,14;f ll mes;;;;;;;;;;;
D-10-7 X115;0,81;-0,57;-0,16;f;;;;;;;;;;;
D-10-7 X116;0,8;-0,51;-0,15;f;;;;;;;;;;;
D-10-7 X117;0,91;-0,78;-0,14;Shatter;;;;;;;;;;;
D-10-7 X118;0,99;-0,63;-0,15;f;;;;;;;;;;;
D-10-7 X119;0,92;-0,61;-0,15;f Gm lunate;Y;;;;;;;;;;
D-10-7 X12;0,64;-0,54;-0,16;Chunk;;;;;;;;;;;
D-10-7 X120;0,96;-0,61;-0,15;f;;;;;;;;;;;
D-10-7 X121;0,71;-0,15;-0,17;ll;;;;;;;;;;;
D-10-7 X122;0,85;-0,64;-0,15;eee;;;;;;;;;;;
D-10-7 X123;0,72;-0,53;-0,16;G1;Y;;;;;;;;;;
D-10-7 X124;0,45;-0,79;-0,15;f;;;;;;;;;;;
D-10-7 X125;0,53;-0,75;-0,15;f ll prox;;;;;;;;;;;
D-10-7 X126;0,58;-0,79;-0,16;f;;;;;;;;;;;
D-10-7 X127;0,59;-0,72;-0,15;l;;;;;;;;;;;
D-10-7 X128;0,55;-0,72;-0,16;f;Y;;;;;;;;;;
D-10-7 X129;0,59;-0,69;-0,16;ee;;;;;;;;;;;
D-10-7 X13;0,73;-0,53;-0,16;f;;;;;;;;;;;
D-10-7 X130;0,52;-0,69;-0,16;f;Y;;;;;;;;;;
D-10-7 X131;0,53;-0,65;-0,16;f;;;;;;;;;;;
D-10-7 X132;0,55;-0,61;-0,16;ee;;;;;;;;;;;
D-10-7 X133;0,57;-0,63;-0,16;Chunk;;;;;;;;;;;
D-10-7 X134;0,64;-0,74;-0,15;f;;;;;;;;;;;
D-10-7 X135;0,03;-0,12;-0,19;f;Y;;;;;;;;;;
D-10-7 X136;0,18;-0,14;-0,19;eee;;;;;;;;;;;
D-10-7 X137;0,06;-0,21;-0,19;f;Y;;;;;;;;;;
D-10-7 X138;0,11;-0,25;-0,19;Chunk;Y;;;;;;;;;;
D-10-7 X139;0,01;-0,75;-0,16;Shatter;;;;;;;;;;;
D-10-7 X14;0,74;-0,47;-0,16;Chunk;Y;;;;;;;;;;
D-10-7 X140;0,26;-0,88;-0,16;Gm lunate;;;;;;;;;;;
D-10-7 X141;0,59;-0,61;-0,15;f;;;;;;;;;;;
D-10-7 X142;0,63;-0,66;-0,15;f;;;;;;;;;;;
D-10-7 X143;0,65;-0,64;-0,15;f;;;;;;;;;;;
D-10-7 X144;0,62;-0,58;-0,15;f;;;;;;;;;;;
D-10-7 X145;0,7;-0,69;-0,15;f;Y;;;;;;;;;;
D-10-7 X146;0,68;-0,73;-0,15;f;;;;;;;;;;;
D-10-7 X147;0,87;-0,94;-0,15;e;;;;;;;;;;;
D-10-7 X15;0,77;-0,59;-0,16;f;;;;;;;;;;;
D-10-7 X16;0,75;-0,51;-0,16;f;Y;;;;;;;;;;
D-10-7 X17;0,79;-0,5;-0,15;f;Y;;;;;;;;;;
D-10-7 X18;0,53;-0,35;-0,18;f ll;Y;;;;;;;;;;
D-10-7 X19;0,48;-0,38;-0,17;f;;;;;;;;;;;
D-10-7 X20;0,43;-0,67;-0,17;eee;;;;;;;;;;;
D-10-7 X21;0,8;-0,54;-0,15;l;;;;;;;;;;;
D-10-7 X22;0,23;-0,85;-0,13;f;;;;;;;;;;;
D-10-7 X23;0,07;-0,97;-0,14;f;Y;;;;;;;;;;
D-10-7 X24;0,97;-0,08;-0,18;f;;;;;;;;;;;
D-10-7 X25;0,87;-0,06;-0,18;Shatter;;;;;;;;;;;
D-10-7 X26;0,91;-0,11;-0,18;f;Y;;;;;;;;;;
D-10-7 X27;0,91;-0,19;-0,18;f;Y;;;;;;;;;;
D-10-7 X28;0,94;-0,36;-0,18;e;;;;;;;;;;;
D-10-7 X29;0,68;-0,81;-0,14;f;;;;;;;;;;;
D-10-7 X30;0,75;-0,78;-0,14;f;;;;;;;;;;;
D-10-7 X31;0,66;-0,87;-0,14;f;Y;;;;;;;;;;
D-10-7 X32;0,79;-0,21;-0,14;f;Y;;;;;;;;;;
D-10-7 X33;0,95;-0,75;-0,14;f;;;;;;;;;;;
D-10-7 X34;0,9;-0,76;-0,14;f;;;;;;;;;;;
D-10-7 X35;0,28;-0,54;-0,17;ee;;;;;;;;;;;
D-10-7 X36;0,76;-0,75;-0,14;f;Y;;;;;;;;;;
D-10-7 X37;0,8;-0,74;-0,14;f;Y;;;;;;;;;;
D-10-7 X38;0,8;-0,74;-0,14;f;;;;;;;;;;;
D-10-7 X39;1;-0,73;-0,14;f ll mes;;;;;;;;;;;
D-10-7 X40;0,71;-0,76;-0,14;ee;;;;;;;;;;;
D-10-7 X41;0,01;-0,43;-0,18;f ll prox;;;;;;;;;;;
D-10-7 X42;1;-0,67;-0,14;f;Y;;;;;;;;;;
D-10-7 X43;0,2;-0,31;-0,19;f;;;;;;;;;;;
D-10-7 X44;0,04;-0,29;-0,18;ee;;;;;;;;;;;
D-10-7 X45;0,21;-0,56;-0,18;l;;;;;;;;;;;
D-10-7 X46;0,21;-0,56;-0,18;e;;;;;;;;;;;
D-10-7 X47;0,18;-0,55;-0,18;e;;;;;;;;;;;
D-10-7 X48;0,13;-0,55;-0,18;f;;;;;;;;;;;
D-10-7 X49;0,69;-0,78;-0,14;f Crested blade sen;;;;;;;;;;;
D-10-7 X50;0,19;-0,28;-0,18;f;;;;;;;;;;;
D-10-7 X51;0,22;-0,66;-0,17;Chunk;Y;;;;;;;;;;
D-10-7 X52;0;-0,36;-0,17;f;Y;;;;;;;;;;
D-10-7 X53;0,02;-0,31;-0,18;f ll mes;;;;;;;;;;;
D-10-7 X54;0,06;-0,42;-0,18;Chunk;;;;;;;;;;;
D-10-7 X55;0,4;-0,48;-0,17;f;;;;;;;;;;;
D-10-7 X56;0,77;-0,85;-0,14;f prox Crested blade dext;Y;;;;;;;;;;
D-10-7 X57;0,87;-0,82;-0,14;f;Y;;;;;;;;;;
D-10-7 X58;0,99;-0,29;-0,18;f prox Gm lunate;;;;;;;;;;;
D-10-7 X59;0,74;-0,88;-0,14;f;Y;;;;;;;;;;
D-10-7 X60;0,84;-0,86;-0,14;f;Y;;;;;;;;;;
D-10-7 X61;0,84;-0,97;-0,14;Chunk;;;;;;;;;;;
D-10-7 X62;0,74;-0,92;-0,14;f ll mes;;;;;;;;;;;
D-10-7 X63;0,72;-0,93;-0,14;f ll prox;;;;;;;;;;;
D-10-7 X64;0,71;-0,97;-0,14;f;;;;;;;;;;;
D-10-7 X65;0,89;-0,89;-0,14;f;Y;;;;;;;;;;
D-10-7 X66;0,87;-0,9;-0,14;f;Y;;;;;;;;;;
D-10-7 X67;0,85;-0,89;-0,14;f;Y;;;;;;;;;;
D-10-7 X68;0,8;-0,7;-0,14;ee;;;;;;;;;;;
D-10-7 X69;0,78;-0,91;-0,14;ee;;;;;;;;;;;
D-10-7 X70;0,79;-0,93;-0,14;Chunk;;;;;;;;;;;
D-10-7 X71;0,8;-0,95;-0,14;Chunk;;;;;;;;;;;
D-10-7 X72;0,92;-0,93;-0,15;f;Y;;;;;;;;;;
